Date,Symbol,Indexvalue
27.06.2017,V2TX,14.7743
28.06.2017,V2TX,14.8525
29.06.2017,V2TX,17.6032
30.06.2017,V2TX,17.2533
03.07.2017,V2TX,14.4888
04.07.2017,V2TX,14.3929
05.07.2017,V2TX,14.7011
06.07.2017,V2TX,15.4722
07.07.2017,V2TX,15.1824
10.07.2017,V2TX,14.783
11.07.2017,V2TX,14.7732
12.07.2017,V2TX,13.7485
13.07.2017,V2TX,13.1228
14.07.2017,V2TX,12.6504
17.07.2017,V2TX,12.6334
18.07.2017,V2TX,13.6841
19.07.2017,V2TX,13.2685
20.07.2017,V2TX,13.0879
21.07.2017,V2TX,15.3262
24.07.2017,V2TX,15.0827
25.07.2017,V2TX,13.6357
26.07.2017,V2TX,12.9971
27.07.2017,V2TX,12.7697
28.07.2017,V2TX,13.7331
31.07.2017,V2TX,13.9033
01.08.2017,V2TX,13.4724
02.08.2017,V2TX,13.7531
03.08.2017,V2TX,13.7302
04.08.2017,V2TX,13.0654
07.08.2017,V2TX,13.1992
08.08.2017,V2TX,12.7883
09.08.2017,V2TX,15.0152
10.08.2017,V2TX,18.9131
11.08.2017,V2TX,19.3101
14.08.2017,V2TX,15.6664
15.08.2017,V2TX,14.8801
16.08.2017,V2TX,14.2468
17.08.2017,V2TX,15.3859
18.08.2017,V2TX,17.5746
21.08.2017,V2TX,18.5553
22.08.2017,V2TX,16.412
23.08.2017,V2TX,16.2275
24.08.2017,V2TX,15.6665
25.08.2017,V2TX,15.3262
28.08.2017,V2TX,15.8508
29.08.2017,V2TX,17.3169
30.08.2017,V2TX,16.468
31.08.2017,V2TX,15.6317
01.09.2017,V2TX,14.7167
04.09.2017,V2TX,16.2117
05.09.2017,V2TX,16.4848
06.09.2017,V2TX,16.3786
07.09.2017,V2TX,15.1482
08.09.2017,V2TX,15.199
11.09.2017,V2TX,13.96
12.09.2017,V2TX,13.4464
13.09.2017,V2TX,13.0423
14.09.2017,V2TX,12.2739
15.09.2017,V2TX,12.1972
18.09.2017,V2TX,11.943
19.09.2017,V2TX,11.7216
20.09.2017,V2TX,11.7949
21.09.2017,V2TX,11.1906
22.09.2017,V2TX,11.708
25.09.2017,V2TX,12.3663
26.09.2017,V2TX,12.5406
27.09.2017,V2TX,12.1282
28.09.2017,V2TX,12.1259
29.09.2017,V2TX,12.1208
02.10.2017,V2TX,12.1739
03.10.2017,V2TX,11.8365
04.10.2017,V2TX,12.7752
05.10.2017,V2TX,12.087
06.10.2017,V2TX,12.5055
09.10.2017,V2TX,12.6102
10.10.2017,V2TX,13.3944
11.10.2017,V2TX,12.6695
12.10.2017,V2TX,12.3247
13.10.2017,V2TX,11.8458
16.10.2017,V2TX,11.9037
17.10.2017,V2TX,11.6299
18.10.2017,V2TX,11.0514
19.10.2017,V2TX,12.4435
20.10.2017,V2TX,12.2167
23.10.2017,V2TX,12.5904
24.10.2017,V2TX,12.9424
25.10.2017,V2TX,14.5349
26.10.2017,V2TX,12.9159
27.10.2017,V2TX,12.4951
30.10.2017,V2TX,12.8308
31.10.2017,V2TX,11.9864
01.11.2017,V2TX,11.7924
02.11.2017,V2TX,12.0219
03.11.2017,V2TX,11.5635
06.11.2017,V2TX,11.6934
07.11.2017,V2TX,12.1337
08.11.2017,V2TX,12.4069
09.11.2017,V2TX,13.9158
10.11.2017,V2TX,14.453
13.11.2017,V2TX,14.3816
14.11.2017,V2TX,15.2348
15.11.2017,V2TX,15.5778
16.11.2017,V2TX,15.0291
17.11.2017,V2TX,14.7428
20.11.2017,V2TX,13.7039
21.11.2017,V2TX,12.9355
22.11.2017,V2TX,12.8717
23.11.2017,V2TX,12.7296
24.11.2017,V2TX,12.8582
27.11.2017,V2TX,13.5459
28.11.2017,V2TX,12.8773
29.11.2017,V2TX,13.5436
30.11.2017,V2TX,13.4708
01.12.2017,V2TX,16.0124
04.12.2017,V2TX,13.7242
05.12.2017,V2TX,13.1587
06.12.2017,V2TX,13.9107
07.12.2017,V2TX,13.4513
08.12.2017,V2TX,12.8484
11.12.2017,V2TX,12.9236
12.12.2017,V2TX,12.4734
13.12.2017,V2TX,12.7344
14.12.2017,V2TX,12.2635
15.12.2017,V2TX,11.792
18.12.2017,V2TX,10.6783
19.12.2017,V2TX,11.197
20.12.2017,V2TX,12.5108
21.12.2017,V2TX,11.7371
22.12.2017,V2TX,12.0057
27.12.2017,V2TX,12.7143
28.12.2017,V2TX,13.6229
29.12.2017,V2TX,13.5114
02.01.2018,V2TX,13.3676
03.01.2018,V2TX,12.1367
04.01.2018,V2TX,11.4105
05.01.2018,V2TX,11.1245
08.01.2018,V2TX,11.4954
09.01.2018,V2TX,11.262
10.01.2018,V2TX,11.759
11.01.2018,V2TX,11.3595
12.01.2018,V2TX,10.9024
15.01.2018,V2TX,11.0727
16.01.2018,V2TX,11.3466
17.01.2018,V2TX,11.9473
18.01.2018,V2TX,11.9883
19.01.2018,V2TX,11.8533
22.01.2018,V2TX,11.9678
23.01.2018,V2TX,11.9508
24.01.2018,V2TX,12.3924
25.01.2018,V2TX,12.691
26.01.2018,V2TX,12.4779
29.01.2018,V2TX,13.2927
30.01.2018,V2TX,14.811
31.01.2018,V2TX,15.1644
01.02.2018,V2TX,16.1394
02.02.2018,V2TX,17.5594
05.02.2018,V2TX,18.855
06.02.2018,V2TX,30.1771
07.02.2018,V2TX,21.3656
08.02.2018,V2TX,32.0402
09.02.2018,V2TX,34.737
12.02.2018,V2TX,28.1626
13.02.2018,V2TX,25.9501
14.02.2018,V2TX,20.7053
15.02.2018,V2TX,20.5158
16.02.2018,V2TX,17.7606
19.02.2018,V2TX,19.1283
20.02.2018,V2TX,18.6401
21.02.2018,V2TX,18.6489
22.02.2018,V2TX,18.6903
23.02.2018,V2TX,18.1752
26.02.2018,V2TX,16.7709
27.02.2018,V2TX,17.5944
28.02.2018,V2TX,18.0002
01.03.2018,V2TX,20.5673
02.03.2018,V2TX,23.386
05.03.2018,V2TX,18.8922
06.03.2018,V2TX,18.6852
07.03.2018,V2TX,18.1546
08.03.2018,V2TX,16.6065
09.03.2018,V2TX,15.4054
12.03.2018,V2TX,15.4002
13.03.2018,V2TX,16.6195
14.03.2018,V2TX,16.9106
15.03.2018,V2TX,15.2246
16.03.2018,V2TX,13.389
19.03.2018,V2TX,16.4988
20.03.2018,V2TX,15.3836
21.03.2018,V2TX,14.8531
22.03.2018,V2TX,18.551
23.03.2018,V2TX,21.0758
26.03.2018,V2TX,22.0543
27.03.2018,V2TX,18.9761
28.03.2018,V2TX,19.6857
29.03.2018,V2TX,17.4364
03.04.2018,V2TX,18.8146
04.04.2018,V2TX,19.5763
05.04.2018,V2TX,16.9025
06.04.2018,V2TX,17.4368
09.04.2018,V2TX,17.353
10.04.2018,V2TX,16.3164
11.04.2018,V2TX,16.9837
12.04.2018,V2TX,15.8108
13.04.2018,V2TX,15.2974
16.04.2018,V2TX,14.5036
17.04.2018,V2TX,13.288
18.04.2018,V2TX,13.0383
19.04.2018,V2TX,13.7415
20.04.2018,V2TX,13.756
23.04.2018,V2TX,13.328
24.04.2018,V2TX,13.4086
25.04.2018,V2TX,14.6576
26.04.2018,V2TX,13.6785
27.04.2018,V2TX,13.1315
30.04.2018,V2TX,13.7154
02.05.2018,V2TX,13.5282
03.05.2018,V2TX,14.4576
04.05.2018,V2TX,13.4198
07.05.2018,V2TX,13.3159
08.05.2018,V2TX,13.7161
09.05.2018,V2TX,13.3529
10.05.2018,V2TX,12.8229
11.05.2018,V2TX,12.4351
14.05.2018,V2TX,12.6448
15.05.2018,V2TX,12.6765
16.05.2018,V2TX,13.5725
17.05.2018,V2TX,13.0848
18.05.2018,V2TX,13.9673
21.05.2018,V2TX,13.7761
22.05.2018,V2TX,12.9845
23.05.2018,V2TX,15.0616
24.05.2018,V2TX,15.6902
25.05.2018,V2TX,16.0228
28.05.2018,V2TX,17.7786
29.05.2018,V2TX,20.1545
30.05.2018,V2TX,18.3411
31.05.2018,V2TX,17.6547
01.06.2018,V2TX,15.6231
04.06.2018,V2TX,14.3641
05.06.2018,V2TX,14.7988
06.06.2018,V2TX,14.7989
07.06.2018,V2TX,14.4204
08.06.2018,V2TX,14.9616
11.06.2018,V2TX,13.9917
12.06.2018,V2TX,13.6885
13.06.2018,V2TX,13.198
14.06.2018,V2TX,11.4418
15.06.2018,V2TX,12.1297
18.06.2018,V2TX,13.763
19.06.2018,V2TX,14.8685
20.06.2018,V2TX,13.9834
21.06.2018,V2TX,16.0901
22.06.2018,V2TX,14.2065
25.06.2018,V2TX,17.8727
26.06.2018,V2TX,17.2411
27.06.2018,V2TX,17.1802
28.06.2018,V2TX,18.4191
29.06.2018,V2TX,16.6333
02.07.2018,V2TX,17.9959
03.07.2018,V2TX,16.3909
04.07.2018,V2TX,16.2213
05.07.2018,V2TX,15.731
06.07.2018,V2TX,14.7428
09.07.2018,V2TX,14.0711
10.07.2018,V2TX,12.9935
11.07.2018,V2TX,14.5961
12.07.2018,V2TX,13.4596
13.07.2018,V2TX,12.8035
16.07.2018,V2TX,13.0323
17.07.2018,V2TX,12.556
18.07.2018,V2TX,11.9617
19.07.2018,V2TX,12.8476
20.07.2018,V2TX,13.7747
23.07.2018,V2TX,14.1892
24.07.2018,V2TX,12.7259
25.07.2018,V2TX,13.5029
26.07.2018,V2TX,12.1361
27.07.2018,V2TX,11.6594
30.07.2018,V2TX,12.7107
31.07.2018,V2TX,12.5596
01.08.2018,V2TX,13.028
02.08.2018,V2TX,14.5051
03.08.2018,V2TX,13.3973
06.08.2018,V2TX,13.47
07.08.2018,V2TX,12.6265
08.08.2018,V2TX,12.8654
09.08.2018,V2TX,12.4882
10.08.2018,V2TX,15.1113
13.08.2018,V2TX,15.9406
14.08.2018,V2TX,15.861
15.08.2018,V2TX,18.4755
16.08.2018,V2TX,16.2633
17.08.2018,V2TX,16.0982
20.08.2018,V2TX,14.5019
21.08.2018,V2TX,13.8748
22.08.2018,V2TX,13.8512
23.08.2018,V2TX,13.6438
24.08.2018,V2TX,13.1882
27.08.2018,V2TX,13.1149
28.08.2018,V2TX,13.1602
29.08.2018,V2TX,12.9914
30.08.2018,V2TX,14.1532
31.08.2018,V2TX,15.6343
03.09.2018,V2TX,15.4945
04.09.2018,V2TX,16.3854
05.09.2018,V2TX,17.2886
06.09.2018,V2TX,17.1012
07.09.2018,V2TX,16.4546
10.09.2018,V2TX,15.8948
11.09.2018,V2TX,15.7862
12.09.2018,V2TX,15.3235
13.09.2018,V2TX,14.5934
14.09.2018,V2TX,13.8963
17.09.2018,V2TX,14.5708
18.09.2018,V2TX,14.356
19.09.2018,V2TX,13.5296
20.09.2018,V2TX,13.1843
21.09.2018,V2TX,12.8151
24.09.2018,V2TX,13.7328
25.09.2018,V2TX,13.1636
26.09.2018,V2TX,12.8518
27.09.2018,V2TX,13.171
28.09.2018,V2TX,14.7637
01.10.2018,V2TX,14.2333
02.10.2018,V2TX,15.4784
03.10.2018,V2TX,14.6064
04.10.2018,V2TX,16.0249
05.10.2018,V2TX,16.6807
08.10.2018,V2TX,17.6264
09.10.2018,V2TX,16.9002
10.10.2018,V2TX,18.4029
11.10.2018,V2TX,21.2373
12.10.2018,V2TX,20.2103
15.10.2018,V2TX,19.0703
16.10.2018,V2TX,16.8341
17.10.2018,V2TX,17.0163
18.10.2018,V2TX,18.1712
19.10.2018,V2TX,18.7838
22.10.2018,V2TX,19.3581
23.10.2018,V2TX,21.3624
24.10.2018,V2TX,21.9772
25.10.2018,V2TX,20.7552
26.10.2018,V2TX,23.7391
29.10.2018,V2TX,22.2872
30.10.2018,V2TX,22.2249
31.10.2018,V2TX,20.3038
01.11.2018,V2TX,18.995
02.11.2018,V2TX,18.848
05.11.2018,V2TX,18.3296
06.11.2018,V2TX,18.1091
07.11.2018,V2TX,16.4264
08.11.2018,V2TX,15.881
09.11.2018,V2TX,16.3773
12.11.2018,V2TX,17.8587
13.11.2018,V2TX,17.029
14.11.2018,V2TX,18.4549
15.11.2018,V2TX,20.1522
16.11.2018,V2TX,18.0762
19.11.2018,V2TX,18.032
20.11.2018,V2TX,19.9622
21.11.2018,V2TX,18.2397
22.11.2018,V2TX,19.2881
23.11.2018,V2TX,18.9738
26.11.2018,V2TX,18.4228
27.11.2018,V2TX,18.479
28.11.2018,V2TX,18.5952
29.11.2018,V2TX,18.61
30.11.2018,V2TX,18.4935
03.12.2018,V2TX,16.9152
04.12.2018,V2TX,17.2085
05.12.2018,V2TX,19.0904
06.12.2018,V2TX,24.6155
07.12.2018,V2TX,21.6688
10.12.2018,V2TX,23.6592
11.12.2018,V2TX,21.0925
12.12.2018,V2TX,19.7254
13.12.2018,V2TX,19.1773
14.12.2018,V2TX,19.1643
17.12.2018,V2TX,19.8187
18.12.2018,V2TX,20.0366
19.12.2018,V2TX,19.6024
20.12.2018,V2TX,20.733
21.12.2018,V2TX,20.3984
27.12.2018,V2TX,25.6882
28.12.2018,V2TX,23.8643
02.01.2019,V2TX,23.3924
03.01.2019,V2TX,22.9978
04.01.2019,V2TX,20.4827
07.01.2019,V2TX,20.151
08.01.2019,V2TX,19.4803
09.01.2019,V2TX,18.997
10.01.2019,V2TX,18.6879
11.01.2019,V2TX,17.4182
14.01.2019,V2TX,17.8987
15.01.2019,V2TX,16.9334
16.01.2019,V2TX,15.7177
17.01.2019,V2TX,15.4064
18.01.2019,V2TX,14.28
21.01.2019,V2TX,15.385
22.01.2019,V2TX,15.9971
23.01.2019,V2TX,16.4792
24.01.2019,V2TX,15.5603
25.01.2019,V2TX,14.7823
28.01.2019,V2TX,16.1551
29.01.2019,V2TX,16.0456
30.01.2019,V2TX,16.0154
31.01.2019,V2TX,15.1126
01.02.2019,V2TX,13.9879
04.02.2019,V2TX,14.2075
05.02.2019,V2TX,13.5808
06.02.2019,V2TX,13.616
07.02.2019,V2TX,16.1706
08.02.2019,V2TX,16.3132
11.02.2019,V2TX,15.2186
12.02.2019,V2TX,14.2814
13.02.2019,V2TX,13.9695
14.02.2019,V2TX,15.757
15.02.2019,V2TX,14.2944
18.02.2019,V2TX,14.5378
19.02.2019,V2TX,14.6143
20.02.2019,V2TX,14.2742
21.02.2019,V2TX,14.3444
22.02.2019,V2TX,13.9767
25.02.2019,V2TX,13.8464
26.02.2019,V2TX,13.8942
27.02.2019,V2TX,14.3497
28.02.2019,V2TX,13.5876
01.03.2019,V2TX,13.3709
04.03.2019,V2TX,13.6499
05.03.2019,V2TX,13.5075
06.03.2019,V2TX,13.4409
07.03.2019,V2TX,13.8671
08.03.2019,V2TX,14.411
11.03.2019,V2TX,14.1546
12.03.2019,V2TX,13.8356
13.03.2019,V2TX,13.9503
14.03.2019,V2TX,13.6478
15.03.2019,V2TX,12.9242
18.03.2019,V2TX,13.2122
19.03.2019,V2TX,13.0007
20.03.2019,V2TX,14.4778
21.03.2019,V2TX,15.6876
22.03.2019,V2TX,17.6785
25.03.2019,V2TX,17.3356
26.03.2019,V2TX,15.8457
27.03.2019,V2TX,16.3337
28.03.2019,V2TX,16.6715
29.03.2019,V2TX,15.2748
01.04.2019,V2TX,14.7903
02.04.2019,V2TX,14.7848
03.04.2019,V2TX,14.1923
04.04.2019,V2TX,14.2468
05.04.2019,V2TX,13.552
08.04.2019,V2TX,14.603
09.04.2019,V2TX,14.5187
10.04.2019,V2TX,14.281
11.04.2019,V2TX,12.595
12.04.2019,V2TX,11.877
15.04.2019,V2TX,11.4864
16.04.2019,V2TX,11.3012
17.04.2019,V2TX,11.2672
18.04.2019,V2TX,11.0066
23.04.2019,V2TX,12.204
24.04.2019,V2TX,12.5447
25.04.2019,V2TX,12.9572
26.04.2019,V2TX,12.6034
29.04.2019,V2TX,13.0278
30.04.2019,V2TX,13.2624
02.05.2019,V2TX,14.3357
03.05.2019,V2TX,13.3808
06.05.2019,V2TX,15.7375
07.05.2019,V2TX,18.0429
08.05.2019,V2TX,17.6428
09.05.2019,V2TX,20.0378
10.05.2019,V2TX,18.5073
13.05.2019,V2TX,19.4264
14.05.2019,V2TX,17.5609
15.05.2019,V2TX,16.7467
16.05.2019,V2TX,15.0605
17.05.2019,V2TX,14.9769
20.05.2019,V2TX,17.3812
21.05.2019,V2TX,15.8302
22.05.2019,V2TX,15.4494
23.05.2019,V2TX,17.637
24.05.2019,V2TX,16.7146
27.05.2019,V2TX,16.2373
28.05.2019,V2TX,16.1658
29.05.2019,V2TX,17.7806
30.05.2019,V2TX,16.7607
31.05.2019,V2TX,17.4218
03.06.2019,V2TX,17.2417
04.06.2019,V2TX,16.42
05.06.2019,V2TX,16.1034
06.06.2019,V2TX,15.6299
07.06.2019,V2TX,14.9085
10.06.2019,V2TX,14.8913
11.06.2019,V2TX,14.796
12.06.2019,V2TX,14.945
13.06.2019,V2TX,14.3656
14.06.2019,V2TX,14.3629
17.06.2019,V2TX,14.0293
18.06.2019,V2TX,13.2695
19.06.2019,V2TX,13.6604
20.06.2019,V2TX,13.3474
21.06.2019,V2TX,13.3894
24.06.2019,V2TX,13.9669
25.06.2019,V2TX,13.9815
26.06.2019,V2TX,14.0634
27.06.2019,V2TX,14.1174
28.06.2019,V2TX,13.7342
01.07.2019,V2TX,12.383
02.07.2019,V2TX,11.8371
03.07.2019,V2TX,11.7045
04.07.2019,V2TX,11.7651
05.07.2019,V2TX,12.4185
08.07.2019,V2TX,12.616
09.07.2019,V2TX,12.7504
10.07.2019,V2TX,12.8191
11.07.2019,V2TX,12.4747
12.07.2019,V2TX,12.3888
15.07.2019,V2TX,12.6064
16.07.2019,V2TX,12.1592
17.07.2019,V2TX,12.6034
18.07.2019,V2TX,13.332
19.07.2019,V2TX,13.6973
22.07.2019,V2TX,13.5495
23.07.2019,V2TX,12.7137
24.07.2019,V2TX,13.1227
25.07.2019,V2TX,13.2666
26.07.2019,V2TX,12.669
29.07.2019,V2TX,12.6386
30.07.2019,V2TX,14.4662
31.07.2019,V2TX,14.3909
01.08.2019,V2TX,13.7348
02.08.2019,V2TX,18.3481
05.08.2019,V2TX,21.0618
06.08.2019,V2TX,21.3783
07.08.2019,V2TX,21.039
08.08.2019,V2TX,18.0037
09.08.2019,V2TX,18.9533
12.08.2019,V2TX,19.2544
13.08.2019,V2TX,18.6224
14.08.2019,V2TX,22.0616
15.08.2019,V2TX,22.5419
16.08.2019,V2TX,20.3841
19.08.2019,V2TX,18.2556
20.08.2019,V2TX,18.4289
21.08.2019,V2TX,16.7721
22.08.2019,V2TX,18.2332
23.08.2019,V2TX,20.1473
26.08.2019,V2TX,20.2502
27.08.2019,V2TX,19.4399
28.08.2019,V2TX,19.3267
29.08.2019,V2TX,17.601
30.08.2019,V2TX,17.6681
